操作数
06:00,06:01,06:02,06:03,06:04,06:05,06:06,06:07,06:08,06:09,06:10,06:11,06:12,06:13,06:14,06:15,06:16,06:17,06:18,06:19,06:20,06:21,06:22,06:23,06:24,06:25,06:26,06:27,06:28,06:29,06:30,06:31,06:32,06:33,06:34,06:35,06:36,06:37,06:38,06:39,06:40,06:41,06:42,06:43,06:44,06:45,06:46,06:47,06:48,06:49,06:50,06:51,06:52,06:53,06:54,06:55,06:56,06:57,06:58,06:59,07:00,07:01,07:02,07:03,07:04,07:05,07:06,07:07,07:08,07:09,07:10,07:11,07:12,07:13,07:14,07:15,07:16,07:17,07:18,07:19,07:20,07:21,07:22,07:23,07:24,07:25,07:26,07:27,07:28,07:29,07:30,
1821105,0,35,60,60,59,13,0,0,0,0,0,0,0,0,0,0,27,0,0,27,60,59,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,51,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,34,欠,60,59,49,0,0,0,0,0,0,0,欠,欠,欠,
1821106,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,0,33,56,46,36,60,0,46,60,46,0,0,24,8,50,39,40,30,50,26,1,56,60,60,43,60,欠,39,60,60,60,60,欠,欠,0,35,60,60,60,60,16,0,0,0,0,31,60,60,60,60,39,41,11,60,45,34,60,31,53,60,52,32,48,24,3,0,38,60,60,46,0,32,38,22,13,欠,欠,欠,欠,欠,
1821107,欠,欠,欠,欠,欠,欠,欠,9,0,16,23,0,0,0,1,7,欠,欠,0,0,0,0,0,0,0,0,10,0,9,50,0,28,56,60,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,欠,欠,欠,
1821108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,5,13,27,20,29,31,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,36,2,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,欠,欠,
1821111,欠,欠,欠,欠,欠,欠,0,0,0,0,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,欠,欠,
1821119,60,60,47,0,0,0,22,59,60,60,60,60,28,25,0,0,0,0,0,6,60,25,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,44,51,17,11,40,59,44,60,60,54,3,0,0,0,24,20,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,26,58,47,欠,欠,欠,
1821120,0,0,18,53,18,12,26,60,40,32,35,44,12,52,20,0,14,26,26,33,9,41,9,36,0,39,48,29,25,4,15,49,11,37,39,19,43,0,1,51,29,19,43,14,40,22,60,8,23,11,44,0,0,0,0,0,0,47,45,25,45,26,51,0,10,34,43,23,23,54,1,0,0,28,32,55,7,0,0,0,8,60,21,0,7,0,0,33,欠,欠,欠,
1821121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,0,1,1,4,43,40,欠,32,欠,欠,欠,欠,
1821122,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,21,1,0,0,0,34,23,57,31,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,
1821123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,33,43,欠,
1821127,60,60,60,59,59,60,7,5,53,33,26,58,60,59,59,10,59,24,31,59,60,59,60,59,59,14,0,49,0,31,32,8,55,59,60,48,58,60,15,48,18,51,60,59,21,60,60,59,60,50,22,24,15,17,6,25,60,59,60,47,56,30,60,11,21,59,2,46,39,59,59,56,33,52,40,35,21,30,11,33,0,12,39,57,46,7,56,41,欠,欠,欠,
1821130,欠,欠,欠,欠,0,48,34,0,0,0,0,33,60,53,0,53,60,12,58,22,0,0,0,0,0,0,0,0,18,53,0,34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,0,0,31,60,60,40,0,0,0,0,0,欠,欠,欠,欠,欠,
1821131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,
1821132,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,欠,
1821133,60,60,59,59,60,60,59,60,59,19,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,17,59,60,40,45,59,60,59,60,59,6,0,0,0,0,7,59,59,60,59,1,0,0,0,0,0,0,48,60,59,60,59,29,34,60,29,60,56,43,60,59,31,59,60,41,55,59,60,59,60,60,48,37,59,16,0,欠,欠,欠,欠,
1821134,欠,36,60,60,60,51,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,57,欠,欠,
1821136,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,
1821137,60,59,60,41,60,60,59,60,59,59,59,60,60,59,59,60,59,41,59,60,60,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,59,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,4,0,0,0,7,60,59,60,59,60,59,59,41,0,0,0,0,0,欠,
1821138,欠,欠,欠,欠,欠,欠,欠,欠,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,60,60,59,60,60,60,59,60,59,60,60,60,59,欠,欠,欠,欠,欠,欠,欠,欠,
1821139,欠,欠,欠,欠,欠,欠,欠,0,11,15,20,30,35,8,0,0,38,0,8,24,31,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,60,59,25,59,60,18,60,58,19,41,59,19,0,0,0,0,0,1,60,59,60,11,0,0,13,欠,欠,
1821140,欠,欠,欠,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,47,1,0,0,欠,欠,欠,欠,
1821141,53,60,33,58,60,38,60,11,41,60,60,20,51,60,4,12,欠,欠,58,欠,36,53,44,4,20,34,8,欠,18,0,0,39,2,53,60,56,60,26,0,3,53,60,59,15,26,60,60,60,60,60,42,0,0,1,0,3,0,欠,5,46,29,20,4,0,欠,36,19,57,43,57,60,47,20,60,44,25,23,4,56,49,47,37,1,0,30,45,欠,欠,欠,欠,欠,
1821142,欠,欠,欠,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,26,0,29,54,0,0,0,0,0,0,0,0,43,60,60,59,60,0,0,53,60,60,8,0,0,0,0,0,0,50,60,60,47,60,44,0,0,0,0,0,0,0,0,0,0,0,0,31,27,20,6,0,0,49,59,60,14,36,54,0,3,54,54,52,欠,
1821145,欠,欠,欠,欠,欠,欠,欠,34,60,18,60,40,60,60,37,3,59,46,4,60,60,54,23,4,0,0,0,0,0,0,6,4,18,56,26,0,0,0,0,0,0,0,0,0,0,0,1,60,60,60,60,11,0,0,0,0,0,24,59,60,10,0,0,0,0,57,17,59,59,11,0,0,0,0,0,10,59,59,60,54,60,60,49,0,0,0,0,31,欠,欠,欠,
1821147,欠,欠,欠,36,60,57,52,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,26,10,0,0,3,欠,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,1,5,0,21,17,4,0,0,13,50,0,2,0,0,0,28,60,44,31,9,22,10,34,4,45,6,14,31,23,56,33,20,16,14,46,60,49,2,欠,欠,36,44,欠,
1821148,59,60,22,0,0,0,0,0,5,35,9,17,0,0,欠,欠,3,2,0,0,0,5,0,0,0,0,0,1,1,欠,欠,2,25,60,欠,10,0,0,4,0,0,8,0,0,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,
1821150,欠,欠,欠,欠,欠,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,17,0,0,欠,欠,欠,欠,
1821152,60,60,59,59,59,60,59,60,60,60,59,59,60,60,60,59,60,59,60,60,59,59,60,60,59,59,60,59,60,60,59,59,60,60,59,59,60,59,60,59,60,60,59,60,60,60,60,60,59,60,60,59,60,59,59,60,59,59,60,59,60,60,59,60,60,59,60,59,60,59,60,59,60,60,59,59,59,47,60,60,60,59,60,59,60,60,59,59,54,欠,欠,
1821154,欠,欠,欠,欠,欠,欠,欠,42,60,35,60,38,60,60,17,45,52,36,37,60,60,53,57,60,43,21,60,60,60,2,0,5,60,60,40,54,26,60,60,60,60,60,60,5,49,60,60,60,60,43,52,44,0,0,0,0,0,0,58,54,0,0,0,0,0,35,6,60,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,欠,欠,
1821155,欠,欠,欠,欠,欠,29,51,0,51,40,59,44,48,48,0,0,0,0,0,0,0,4,0,0,0,1,60,12,8,50,0,0,0,0,0,0,0,0,0,31,48,27,0,0,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,60,46,60,59,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,42,欠,欠,欠,
1821158,欠,欠,欠,欠,欠,欠,欠,欠,60,8,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,欠,欠,欠,欠,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,8,59,32,10,34,0,0,欠,欠,欠,
1821159,欠,欠,欠,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,欠,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,欠,欠,欠,
1821160,60,60,59,60,37,48,51,60,60,42,59,34,58,59,36,43,60,28,23,60,59,60,42,59,24,48,59,51,0,54,33,0,0,0,0,7,0,35,4,59,59,60,60,17,0,0,0,52,59,59,60,2,0,0,0,57,60,52,50,32,47,23,0,15,39,28,0,0,13,0,0,0,0,0,9,42,59,60,60,44,0,0,17,59,48,6,54,56,欠,欠,欠,
1821162,0,0,0,0,0,欠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,欠,欠,
1821163,欠,欠,欠,欠,欠,49,59,44,44,57,46,55,60,60,21,59,60,57,欠,53,60,58,59,60,27,56,60,36,16,59,23,欠,53,59,43,60,59,59,55,60,60,54,42,60,27,59,57,59,59,60,59,22,0,0,0,0,0,29,60,60,59,60,59,60,3,27,35,29,59,59,60,59,17,0,0,0,17,59,60,60,55,0,1,0,0,0,欠,欠,欠,欠,欠,
1821166,欠,欠,欠,欠,欠,欠,欠,欠,29,47,欠,欠,20,59,51,欠,21,29,44,2,34,60,60,59,49,55,60,50,欠,36,59,60,48,58,欠,欠,欠,8,23,32,60,59,60,40,3,0,5,43,59,59,51,欠,60,40,13,33,60,2,19,0,19,9,11,7,0,16,6,11,0,22,11,25,18,10,27,15,36,35,53,35,32,59,37,8,20,欠,欠,欠,欠,欠,欠,
7699990,欠,欠,欠,0,0,24,0,5,0,0,0,欠,29,15,40,52,24,13,15,42,15,44,23,37,57,56,30,0,28,54,58,60,50,38,54,60,59,31,0,0,1,60,60,59,59,46,30,32,38,55,0,0,0,0,0,0,22,21,31,7,51,0,0,0,14,34,45,32,44,10,44,12,31,29,25,0,15,0,0,0,0,0,0,14,0,0,0,2,0,0,欠,
999998,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,欠,
